Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
70,70,7,7,64,64,3,Train/3/00038_00062_00025.png
80,79,8,7,73,72,3,Train/3/00038_00062_00026.png
92,93,8,9,84,85,3,Train/3/00038_00062_00027.png
105,105,10,10,96,96,3,Train/3/00038_00062_00028.png
130,129,12,11,119,118,3,Train/3/00038_00062_00029.png
26,27,5,6,21,22,3,Train/3/00038_00063_00000.png
28,28,5,5,23,23,3,Train/3/00038_00063_00001.png
29,29,6,6,24,24,3,Train/3/00038_00063_00002.png
29,29,6,6,24,24,3,Train/3/00038_00063_00003.png
29,29,6,6,24,24,3,Train/3/00038_00063_00004.png
31,30,6,5,26,25,3,Train/3/00038_00063_00005.png
31,30,6,5,26,25,3,Train/3/00038_00063_00006.png
28,28,5,5,23,23,3,Train/3/00038_00063_00007.png
30,29,6,5,25,24,3,Train/3/00038_00063_00008.png
32,32,6,6,27,27,3,Train/3/00038_00063_00009.png
32,33,5,6,27,28,3,Train/3/00038_00063_00010.png
33,34,5,6,28,29,3,Train/3/00038_00063_00011.png
32,33,5,6,27,28,3,Train/3/00038_00063_00012.png
34,33,6,5,29,28,3,Train/3/00038_00063_00013.png
36,36,6,6,31,31,3,Train/3/00038_00063_00014.png
37,39,5,6,32,34,3,Train/3/00038_00063_00015.png
39,40,5,5,34,35,3,Train/3/00038_00063_00016.png
43,43,6,5,38,38,3,Train/3/00038_00063_00017.png
43,42,5,5,38,37,3,Train/3/00038_00063_00018.png
45,44,5,5,40,39,3,Train/3/00038_00063_00019.png
49,47,6,5,44,42,3,Train/3/00038_00063_00020.png
50,49,5,5,45,44,3,Train/3/00038_00063_00021.png
54,52,6,5,49,47,3,Train/3/00038_00063_00022.png
57,56,5,5,52,51,3,Train/3/00038_00063_00023.png
61,59,6,5,56,54,3,Train/3/00038_00063_00024.png
64,64,5,6,59,59,3,Train/3/00038_00063_00025.png
73,70,6,6,67,64,3,Train/3/00038_00063_00026.png
81,76,8,7,74,70,3,Train/3/00038_00063_00027.png
91,85,8,7,83,78,3,Train/3/00038_00063_00028.png
110,103,10,9,101,94,3,Train/3/00038_00063_00029.png
29,30,5,6,24,25,3,Train/3/00038_00064_00000.png
32,33,6,6,27,28,3,Train/3/00038_00064_00001.png
30,30,6,5,25,25,3,Train/3/00038_00064_00002.png
30,31,6,6,25,26,3,Train/3/00038_00064_00003.png
34,33,6,5,29,28,3,Train/3/00038_00064_00004.png
33,33,5,5,28,28,3,Train/3/00038_00064_00005.png
33,34,6,6,28,29,3,Train/3/00038_00064_00006.png
32,33,5,5,27,28,3,Train/3/00038_00064_00007.png
33,33,6,5,28,28,3,Train/3/00038_00064_00008.png
31,33,5,5,26,28,3,Train/3/00038_00064_00009.png
35,36,6,6,30,31,3,Train/3/00038_00064_00010.png
35,37,5,6,30,32,3,Train/3/00038_00064_00011.png
37,37,6,5,32,32,3,Train/3/00038_00064_00012.png
39,40,6,6,34,35,3,Train/3/00038_00064_00013.png
40,41,6,5,35,36,3,Train/3/00038_00064_00014.png
40,41,6,5,35,36,3,Train/3/00038_00064_00015.png
40,42,6,5,35,37,3,Train/3/00038_00064_00016.png
43,44,6,5,38,39,3,Train/3/00038_00064_00017.png
44,47,5,6,39,42,3,Train/3/00038_00064_00018.png
46,47,6,5,41,42,3,Train/3/00038_00064_00019.png
49,52,6,6,44,47,3,Train/3/00038_00064_00020.png
51,55,5,6,46,50,3,Train/3/00038_00064_00021.png
54,57,6,6,49,52,3,Train/3/00038_00064_00022.png
56,59,5,6,51,54,3,Train/3/00038_00064_00023.png
62,65,5,6,57,60,3,Train/3/00038_00064_00024.png
68,69,7,6,62,63,3,Train/3/00038_00064_00025.png
74,76,7,7,68,70,3,Train/3/00038_00064_00026.png
81,83,8,7,74,76,3,Train/3/00038_00064_00027.png
94,97,9,8,86,89,3,Train/3/00038_00064_00028.png
107,116,10,10,98,106,3,Train/3/00038_00064_00029.png
28,30,5,6,23,25,3,Train/3/00038_00065_00000.png
28,29,5,5,23,24,3,Train/3/00038_00065_00001.png
28,30,5,6,23,25,3,Train/3/00038_00065_00002.png
29,30,6,6,24,25,3,Train/3/00038_00065_00003.png
28,30,5,6,23,25,3,Train/3/00038_00065_00004.png
30,32,6,6,25,27,3,Train/3/00038_00065_00005.png
32,32,5,5,27,27,3,Train/3/00038_00065_00006.png
33,33,6,6,28,28,3,Train/3/00038_00065_00007.png
30,32,5,6,25,27,3,Train/3/00038_00065_00008.png
30,31,5,6,25,26,3,Train/3/00038_00065_00009.png
33,35,5,6,28,30,3,Train/3/00038_00065_00010.png
34,34,6,5,29,29,3,Train/3/00038_00065_00011.png
33,35,5,6,28,30,3,Train/3/00038_00065_00012.png
35,35,6,5,30,30,3,Train/3/00038_00065_00013.png
38,39,5,6,33,34,3,Train/3/00038_00065_00014.png
36,37,5,6,31,32,3,Train/3/00038_00065_00015.png
38,39,5,5,33,34,3,Train/3/00038_00065_00016.png
40,40,6,5,35,35,3,Train/3/00038_00065_00017.png
40,41,5,5,35,36,3,Train/3/00038_00065_00018.png
41,43,6,6,36,38,3,Train/3/00038_00065_00019.png
42,42,6,5,37,37,3,Train/3/00038_00065_00020.png
45,47,5,5,40,42,3,Train/3/00038_00065_00021.png
49,50,6,6,44,45,3,Train/3/00038_00065_00022.png
50,52,5,6,45,47,3,Train/3/00038_00065_00023.png
54,54,6,6,49,49,3,Train/3/00038_00065_00024.png
56,57,6,6,51,52,3,Train/3/00038_00065_00025.png
59,61,5,5,54,56,3,Train/3/00038_00065_00026.png
71,71,7,7,65,65,3,Train/3/00038_00065_00027.png
74,75,6,7,68,69,3,Train/3/00038_00065_00028.png
84,83,7,7,77,76,3,Train/3/00038_00065_00029.png
33,33,6,5,28,28,3,Train/3/00038_00066_00000.png
34,34,6,5,29,29,3,Train/3/00038_00066_00001.png
32,34,5,5,27,29,3,Train/3/00038_00066_00002.png
33,35,6,6,28,30,3,Train/3/00038_00066_00003.png
32,35,5,6,27,30,3,Train/3/00038_00066_00004.png
33,35,5,5,28,30,3,Train/3/00038_00066_00005.png
36,37,6,5,31,32,3,Train/3/00038_00066_00006.png
36,38,5,6,31,33,3,Train/3/00038_00066_00007.png
34,36,5,6,29,31,3,Train/3/00038_00066_00008.png
36,37,5,5,31,32,3,Train/3/00038_00066_00009.png
37,39,5,6,32,34,3,Train/3/00038_00066_00010.png
38,40,5,6,33,35,3,Train/3/00038_00066_00011.png
39,40,6,6,34,35,3,Train/3/00038_00066_00012.png
40,40,6,6,35,35,3,Train/3/00038_00066_00013.png
42,41,6,5,37,36,3,Train/3/00038_00066_00014.png
44,46,5,6,39,41,3,Train/3/00038_00066_00015.png
45,46,6,6,40,41,3,Train/3/00038_00066_00016.png
46,47,6,6,41,42,3,Train/3/00038_00066_00017.png
44,45,6,5,39,40,3,Train/3/00038_00066_00018.png
46,49,5,6,41,44,3,Train/3/00038_00066_00019.png
47,50,5,6,42,45,3,Train/3/00038_00066_00020.png
49,49,6,5,44,44,3,Train/3/00038_00066_00021.png
50,52,5,6,45,47,3,Train/3/00038_00066_00022.png
53,53,6,5,48,48,3,Train/3/00038_00066_00023.png
55,55,6,5,50,50,3,Train/3/00038_00066_00024.png
57,57,6,5,52,52,3,Train/3/00038_00066_00025.png
58,60,5,6,53,55,3,Train/3/00038_00066_00026.png
63,59,5,5,58,54,3,Train/3/00038_00066_00027.png
68,64,6,6,62,59,3,Train/3/00038_00066_00028.png
74,69,7,7,68,63,3,Train/3/00038_00066_00029.png
26,30,5,6,21,25,3,Train/3/00038_00067_00000.png
28,30,6,5,23,25,3,Train/3/00038_00067_00001.png
29,31,5,5,24,26,3,Train/3/00038_00067_00002.png
30,34,5,6,25,29,3,Train/3/00038_00067_00003.png
31,34,5,5,26,29,3,Train/3/00038_00067_00004.png
30,32,5,6,25,27,3,Train/3/00038_00067_00005.png
32,33,5,5,27,28,3,Train/3/00038_00067_00006.png
33,33,6,5,28,28,3,Train/3/00038_00067_00007.png
33,34,5,5,28,29,3,Train/3/00038_00067_00008.png
34,36,5,6,29,31,3,Train/3/00038_00067_00009.png
36,38,5,6,31,33,3,Train/3/00038_00067_00010.png
38,39,6,6,33,34,3,Train/3/00038_00067_00011.png
37,39,5,5,32,34,3,Train/3/00038_00067_00012.png
38,40,5,5,33,35,3,Train/3/00038_00067_00013.png
41,41,6,5,36,36,3,Train/3/00038_00067_00014.png
41,45,5,6,36,40,3,Train/3/00038_00067_00015.png
44,44,6,6,39,39,3,Train/3/00038_00067_00016.png
44,47,5,6,39,42,3,Train/3/00038_00067_00017.png
46,48,5,6,41,43,3,Train/3/00038_00067_00018.png
50,51,6,5,45,46,3,Train/3/00038_00067_00019.png
51,53,6,5,46,48,3,Train/3/00038_00067_00020.png
53,55,6,6,48,50,3,Train/3/00038_00067_00021.png
55,57,5,5,50,52,3,Train/3/00038_00067_00022.png
58,62,5,6,53,57,3,Train/3/00038_00067_00023.png
63,68,6,6,58,62,3,Train/3/00038_00067_00024.png
68,72,6,6,62,66,3,Train/3/00038_00067_00025.png
77,83,7,8,71,76,3,Train/3/00038_00067_00026.png
86,89,8,8,79,82,3,Train/3/00038_00067_00027.png
96,99,9,9,88,91,3,Train/3/00038_00067_00028.png
107,108,10,9,98,99,3,Train/3/00038_00067_00029.png
28,31,5,6,23,26,3,Train/3/00038_00068_00000.png
29,31,6,6,24,26,3,Train/3/00038_00068_00001.png
29,30,5,6,24,25,3,Train/3/00038_00068_00002.png
29,31,5,6,24,26,3,Train/3/00038_00068_00003.png
30,31,6,6,25,26,3,Train/3/00038_00068_00004.png
29,30,5,5,24,25,3,Train/3/00038_00068_00005.png
31,32,5,6,26,27,3,Train/3/00038_00068_00006.png
32,34,5,5,27,29,3,Train/3/00038_00068_00007.png
32,33,5,5,27,28,3,Train/3/00038_00068_00008.png
30,32,5,6,25,27,3,Train/3/00038_00068_00009.png
34,35,6,6,29,30,3,Train/3/00038_00068_00010.png
35,36,6,6,30,31,3,Train/3/00038_00068_00011.png
36,37,6,5,31,32,3,Train/3/00038_00068_00012.png
37,40,5,6,32,35,3,Train/3/00038_00068_00013.png
39,40,6,5,34,35,3,Train/3/00038_00068_00014.png
40,41,6,5,35,36,3,Train/3/00038_00068_00015.png
41,42,6,6,36,37,3,Train/3/00038_00068_00016.png
41,43,5,5,36,38,3,Train/3/00038_00068_00017.png
45,47,5,5,40,42,3,Train/3/00038_00068_00018.png
48,49,6,5,43,44,3,Train/3/00038_00068_00019.png
49,51,5,6,44,46,3,Train/3/00038_00068_00020.png
54,54,6,6,49,49,3,Train/3/00038_00068_00021.png
57,58,6,6,52,53,3,Train/3/00038_00068_00022.png
60,63,6,6,55,58,3,Train/3/00038_00068_00023.png
67,68,6,7,61,62,3,Train/3/00038_00068_00024.png
72,72,7,7,66,66,3,Train/3/00038_00068_00025.png
81,82,7,8,74,75,3,Train/3/00038_00068_00026.png
87,93,7,9,80,85,3,Train/3/00038_00068_00027.png
107,107,9,9,98,98,3,Train/3/00038_00068_00028.png
129,128,11,11,118,117,3,Train/3/00038_00068_00029.png
26,26,6,6,21,21,4,Train/4/00018_00000_00000.png
27,27,5,6,21,22,4,Train/4/00018_00000_00001.png
27,27,5,6,22,22,4,Train/4/00018_00000_00002.png
27,27,5,6,22,22,4,Train/4/00018_00000_00003.png
27,27,5,6,22,22,4,Train/4/00018_00000_00004.png
27,27,5,6,22,22,4,Train/4/00018_00000_00005.png
28,26,5,5,23,21,4,Train/4/00018_00000_00006.png
30,28,6,6,25,23,4,Train/4/00018_00000_00007.png
29,28,5,6,24,23,4,Train/4/00018_00000_00008.png
31,27,6,5,25,22,4,Train/4/00018_00000_00009.png
28,26,5,5,23,21,4,Train/4/00018_00000_00010.png
28,27,5,6,23,22,4,Train/4/00018_00000_00011.png
29,27,6,5,24,22,4,Train/4/00018_00000_00012.png
29,28,5,6,24,23,4,Train/4/00018_00000_00013.png
29,27,5,6,24,22,4,Train/4/00018_00000_00014.png
30,27,5,5,25,22,4,Train/4/00018_00000_00015.png
30,28,5,5,25,23,4,Train/4/00018_00000_00016.png
30,29,5,6,25,23,4,Train/4/00018_00000_00017.png
31,28,5,5,26,23,4,Train/4/00018_00000_00018.png
32,28,5,5,26,23,4,Train/4/00018_00000_00019.png
33,29,6,6,28,24,4,Train/4/00018_00000_00020.png
31,29,5,6,26,23,4,Train/4/00018_00000_00021.png
31,29,6,6,26,24,4,Train/4/00018_00000_00022.png
30,29,5,6,25,24,4,Train/4/00018_00000_00023.png
30,29,5,6,25,24,4,Train/4/00018_00000_00024.png
31,28,6,5,26,23,4,Train/4/00018_00000_00025.png
31,30,6,6,26,24,4,Train/4/00018_00000_00026.png
31,29,6,6,26,24,4,Train/4/00018_00000_00027.png
31,29,6,5,26,23,4,Train/4/00018_00000_00028.png
30,31,5,6,25,25,4,Train/4/00018_00000_00029.png
44,42,5,6,39,37,4,Train/4/00018_00001_00000.png
45,41,5,5,39,35,4,Train/4/00018_00001_00001.png
46,41,5,5,41,36,4,Train/4/00018_00001_00002.png
47,42,6,5,42,36,4,Train/4/00018_00001_00003.png
48,43,6,6,43,38,4,Train/4/00018_00001_00004.png
47,44,5,6,42,39,4,Train/4/00018_00001_00005.png
49,46,6,6,44,40,4,Train/4/00018_00001_00006.png
50,47,5,6,45,42,4,Train/4/00018_00001_00007.png
50,48,5,6,45,42,4,Train/4/00018_00001_00008.png
51,47,5,5,46,42,4,Train/4/00018_00001_00009.png
53,50,6,6,48,44,4,Train/4/00018_00001_00010.png
54,50,5,6,49,45,4,Train/4/00018_00001_00011.png
54,51,5,5,49,46,4,Train/4/00018_00001_00012.png
57,54,6,6,52,49,4,Train/4/00018_00001_00013.png
58,56,6,6,53,51,4,Train/4/00018_00001_00014.png
60,54,6,6,55,49,4,Train/4/00018_00001_00015.png
60,57,5,6,55,52,4,Train/4/00018_00001_00016.png
61,56,5,6,56,51,4,Train/4/00018_00001_00017.png
64,60,5,6,58,54,4,Train/4/00018_00001_00018.png
68,60,6,5,61,54,4,Train/4/00018_00001_00019.png
70,62,6,6,64,57,4,Train/4/00018_00001_00020.png
72,63,6,5,66,58,4,Train/4/00018_00001_00021.png
72,65,6,5,66,59,4,Train/4/00018_00001_00022.png
76,69,7,7,70,63,4,Train/4/00018_00001_00023.png
82,72,8,6,74,65,4,Train/4/00018_00001_00024.png
83,75,7,7,76,69,4,Train/4/00018_00001_00025.png
87,78,8,7,80,71,4,Train/4/00018_00001_00026.png
90,82,8,8,82,74,4,Train/4/00018_00001_00027.png
96,86,9,8,87,78,4,Train/4/00018_00001_00028.png
99,92,8,8,91,83,4,Train/4/00018_00001_00029.png
36,33,6,6,31,28,4,Train/4/00018_00002_00000.png
36,33,6,5,31,27,4,Train/4/00018_00002_00001.png
36,35,5,6,30,29,4,Train/4/00018_00002_00002.png
37,35,5,6,31,30,4,Train/4/00018_00002_00003.png
37,36,5,6,32,31,4,Train/4/00018_00002_00004.png
38,38,5,6,33,32,4,Train/4/00018_00002_00005.png
40,37,6,5,35,32,4,Train/4/00018_00002_00006.png
39,36,5,5,34,31,4,Train/4/00018_00002_00007.png
39,38,5,5,34,33,4,Train/4/00018_00002_00008.png
41,39,5,5,36,34,4,Train/4/00018_00002_00009.png
43,40,5,6,38,35,4,Train/4/00018_00002_00010.png
43,41,5,6,38,35,4,Train/4/00018_00002_00011.png
43,42,5,6,38,37,4,Train/4/00018_00002_00012.png
46,42,6,5,41,36,4,Train/4/00018_00002_00013.png
47,44,6,6,41,38,4,Train/4/00018_00002_00014.png
49,45,6,6,43,40,4,Train/4/00018_00002_00015.png
49,45,6,5,44,40,4,Train/4/00018_00002_00016.png
50,47,5,5,45,42,4,Train/4/00018_00002_00017.png
53,47,6,5,47,42,4,Train/4/00018_00002_00018.png
54,49,6,5,49,44,4,Train/4/00018_00002_00019.png
56,51,6,5,51,45,4,Train/4/00018_00002_00020.png
56,53,5,6,51,48,4,Train/4/00018_00002_00021.png
59,55,5,5,54,50,4,Train/4/00018_00002_00022.png
64,60,5,6,59,55,4,Train/4/00018_00002_00023.png
68,61,7,5,62,56,4,Train/4/00018_00002_00024.png
71,67,6,6,65,61,4,Train/4/00018_00002_00025.png
75,71,6,6,69,65,4,Train/4/00018_00002_00026.png
84,76,8,7,77,70,4,Train/4/00018_00002_00027.png
92,84,9,8,84,77,4,Train/4/00018_00002_00028.png
97,91,8,8,89,83,4,Train/4/00018_00002_00029.png
38,40,6,5,37,35,4,Train/4/00018_00003_00000.png
44,42,6,5,39,36,4,Train/4/00018_00003_00001.png
44,42,6,6,39,37,4,Train/4/00018_00003_00002.png
44,41,6,5,39,36,4,Train/4/00018_00003_00003.png
43,42,5,5,38,37,4,Train/4/00018_00003_00004.png
46,45,6,6,41,40,4,Train/4/00018_00003_00005.png
50,46,5,5,45,41,4,Train/4/00018_00003_00006.png
51,46,5,5,45,41,4,Train/4/00018_00003_00007.png
52,49,6,6,47,44,4,Train/4/00018_00003_00008.png
52,49,5,5,47,44,4,Train/4/00018_00003_00009.png
54,51,6,6,48,45,4,Train/4/00018_00003_00010.png
55,52,5,6,50,47,4,Train/4/00018_00003_00011.png
58,55,6,6,53,50,4,Train/4/00018_00003_00012.png
59,55,6,6,53,50,4,Train/4/00018_00003_00013.png
60,56,6,6,54,51,4,Train/4/00018_00003_00014.png
60,59,5,6,55,53,4,Train/4/00018_00003_00015.png
64,60,5,6,59,55,4,Train/4/00018_00003_00016.png
64,59,5,6,59,54,4,Train/4/00018_00003_00017.png
69,63,6,6,62,57,4,Train/4/00018_00003_00018.png
71,64,6,5,65,59,4,Train/4/00018_00003_00019.png
74,70,6,6,68,64,4,Train/4/00018_00003_00020.png
77,74,7,6,71,68,4,Train/4/00018_00003_00021.png
86,82,8,8,79,75,4,Train/4/00018_00003_00022.png
91,85,8,7,83,78,4,Train/4/00018_00003_00023.png
97,92,8,8,88,84,4,Train/4/00018_00003_00024.png
105,95,10,8,96,87,4,Train/4/00018_00003_00025.png
113,103,10,9,104,94,4,Train/4/00018_00003_00026.png
121,111,10,10,110,102,4,Train/4/00018_00003_00027.png
134,124,11,11,123,114,4,Train/4/00018_00003_00028.png
148,137,12,12,136,126,4,Train/4/00018_00003_00029.png
60,54,5,5,55,49,4,Train/4/00018_00004_00000.png
62,55,6,5,57,50,4,Train/4/00018_00004_00001.png
63,57,5,5,58,52,4,Train/4/00018_00004_00002.png
63,57,5,5,58,52,4,Train/4/00018_00004_00003.png
68,60,6,6,62,55,4,Train/4/00018_00004_00004.png
72,63,6,5,66,58,4,Train/4/00018_00004_00005.png
76,68,7,6,70,62,4,Train/4/00018_00004_00006.png
79,70,7,7,72,64,4,Train/4/00018_00004_00007.png
81,71,8,7,74,65,4,Train/4/00018_00004_00008.png
83,72,8,6,76,66,4,Train/4/00018_00004_00009.png
85,74,8,7,78,68,4,Train/4/00018_00004_00010.png
87,76,8,7,80,70,4,Train/4/00018_00004_00011.png
89,80,8,8,81,73,4,Train/4/00018_00004_00012.png
94,82,9,7,86,75,4,Train/4/00018_00004_00013.png
98,88,8,8,90,81,4,Train/4/00018_00004_00014.png
104,92,10,8,95,83,4,Train/4/00018_00004_00015.png
108,95,9,8,98,86,4,Train/4/00018_00004_00016.png
111,98,9,8,101,89,4,Train/4/00018_00004_00017.png
117,101,11,9,107,93,4,Train/4/00018_00004_00018.png
120,105,11,9,110,96,4,Train/4/00018_00004_00019.png
124,108,10,9,114,99,4,Train/4/00018_00004_00020.png
128,111,11,9,117,102,4,Train/4/00018_00004_00021.png
134,119,12,11,123,109,4,Train/4/00018_00004_00022.png
137,123,12,11,126,113,4,Train/4/00018_00004_00023.png
145,130,13,12,132,119,4,Train/4/00018_00004_00024.png
152,135,13,11,139,124,4,Train/4/00018_00004_00025.png
158,143,13,12,145,131,4,Train/4/00018_00004_00026.png
168,153,14,14,154,140,4,Train/4/00018_00004_00027.png
179,160,15,14,164,147,4,Train/4/00018_00004_00028.png
189,169,16,14,173,155,4,Train/4/00018_00004_00029.png
72,71,6,7,66,65,4,Train/4/00018_00005_00000.png
74,70,7,6,68,64,4,Train/4/00018_00005_00001.png
76,71,6,7,70,65,4,Train/4/00018_00005_00002.png
80,72,7,7,73,66,4,Train/4/00018_00005_00003.png
82,75,7,6,75,69,4,Train/4/00018_00005_00004.png
84,76,8,7,77,70,4,Train/4/00018_00005_00005.png
85,77,7,7,78,71,4,Train/4/00018_00005_00006.png
86,79,7,7,79,72,4,Train/4/00018_00005_00007.png
87,82,7,8,80,75,4,Train/4/00018_00005_00008.png
92,82,8,7,84,75,4,Train/4/00018_00005_00009.png
93,85,8,8,85,78,4,Train/4/00018_00005_00010.png
95,86,8,8,87,79,4,Train/4/00018_00005_00011.png
97,89,9,8,89,82,4,Train/4/00018_00005_00012.png
100,94,9,8,92,86,4,Train/4/00018_00005_00013.png
101,95,9,9,93,87,4,Train/4/00018_00005_00014.png
106,96,10,9,97,88,4,Train/4/00018_00005_00015.png
109,100,9,9,100,92,4,Train/4/00018_00005_00016.png
110,100,10,8,101,92,4,Train/4/00018_00005_00017.png
113,105,10,10,104,96,4,Train/4/00018_00005_00018.png
118,105,11,9,108,96,4,Train/4/00018_00005_00019.png
121,110,10,10,111,101,4,Train/4/00018_00005_00020.png
122,112,11,10,112,103,4,Train/4/00018_00005_00021.png
129,116,12,10,118,106,4,Train/4/00018_00005_00022.png
130,121,11,11,119,111,4,Train/4/00018_00005_00023.png
133,123,11,10,122,113,4,Train/4/00018_00005_00024.png
141,131,12,12,129,120,4,Train/4/00018_00005_00025.png
145,130,13,11,133,119,4,Train/4/00018_00005_00026.png
152,141,13,13,139,129,4,Train/4/00018_00005_00027.png
158,144,14,12,145,132,4,Train/4/00018_00005_00028.png
167,153,15,13,153,140,4,Train/4/00018_00005_00029.png
42,39,6,6,37,34,4,Train/4/00018_00006_00000.png
42,39,6,6,37,34,4,Train/4/00018_00006_00001.png
43,39,6,6,38,34,4,Train/4/00018_00006_00002.png
44,40,6,6,39,35,4,Train/4/00018_00006_00003.png
46,41,6,6,40,36,4,Train/4/00018_00006_00004.png
45,40,5,5,40,35,4,Train/4/00018_00006_00005.png
47,41,6,5,42,36,4,Train/4/00018_00006_00006.png
46,43,5,6,41,38,4,Train/4/00018_00006_00007.png
47,43,5,5,42,38,4,Train/4/00018_00006_00008.png
48,45,5,6,43,40,4,Train/4/00018_00006_00009.png
52,46,6,5,47,41,4,Train/4/00018_00006_00010.png
53,47,6,6,47,42,4,Train/4/00018_00006_00011.png
53,47,6,5,48,42,4,Train/4/00018_00006_00012.png
54,49,5,6,49,44,4,Train/4/00018_00006_00013.png
57,51,6,5,51,46,4,Train/4/00018_00006_00014.png
58,54,5,6,53,49,4,Train/4/00018_00006_00015.png
61,55,6,5,56,50,4,Train/4/00018_00006_00016.png
63,58,6,6,58,53,4,Train/4/00018_00006_00017.png
64,60,5,6,59,55,4,Train/4/00018_00006_00018.png
67,62,6,6,61,57,4,Train/4/00018_00006_00019.png
71,63,7,5,65,58,4,Train/4/00018_00006_00020.png
74,68,6,6,68,62,4,Train/4/00018_00006_00021.png
76,71,6,7,70,65,4,Train/4/00018_00006_00022.png
81,72,7,6,74,66,4,Train/4/00018_00006_00023.png
84,76,7,7,77,70,4,Train/4/00018_00006_00024.png
91,81,8,7,83,74,4,Train/4/00018_00006_00025.png
98,88,9,7,90,81,4,Train/4/00018_00006_00026.png
105,94,10,8,96,86,4,Train/4/00018_00006_00027.png
111,100,10,9,102,92,4,Train/4/00018_00006_00028.png
122,108,11,10,112,99,4,Train/4/00018_00006_00029.png
56,50,5,5,51,45,4,Train/4/00018_00007_00000.png
57,52,5,6,51,46,4,Train/4/00018_00007_00001.png
58,52,6,6,53,47,4,Train/4/00018_00007_00002.png
58,51,5,5,52,46,4,Train/4/00018_00007_00003.png
59,53,5,6,53,48,4,Train/4/00018_00007_00004.png
60,54,5,5,54,48,4,Train/4/00018_00007_00005.png
61,56,5,6,55,50,4,Train/4/00018_00007_00006.png
62,58,5,6,57,52,4,Train/4/00018_00007_00007.png
65,58,6,5,59,52,4,Train/4/00018_00007_00008.png
68,60,7,6,62,54,4,Train/4/00018_00007_00009.png
69,60,6,5,62,55,4,Train/4/00018_00007_00010.png
71,62,6,5,65,57,4,Train/4/00018_00007_00011.png
73,63,6,5,66,58,4,Train/4/00018_00007_00012.png
75,66,7,6,69,60,4,Train/4/00018_00007_00013.png
76,68,6,6,69,62,4,Train/4/00018_00007_00014.png
81,71,8,7,74,65,4,Train/4/00018_00007_00015.png
82,72,8,6,75,65,4,Train/4/00018_00007_00016.png
84,74,8,6,77,67,4,Train/4/00018_00007_00017.png
85,76,8,7,78,69,4,Train/4/00018_00007_00018.png
86,77,7,6,79,70,4,Train/4/00018_00007_00019.png
96,83,9,8,88,75,4,Train/4/00018_00007_00020.png
100,85,9,7,91,78,4,Train/4/00018_00007_00021.png
106,94,9,9,96,85,4,Train/4/00018_00007_00022.png
108,94,10,8,98,86,4,Train/4/00018_00007_00023.png
117,100,11,8,106,92,4,Train/4/00018_00007_00024.png
122,108,11,10,112,98,4,Train/4/00018_00007_00025.png
130,113,11,10,118,104,4,Train/4/00018_00007_00026.png
135,121,11,11,124,110,4,Train/4/00018_00007_00027.png
148,132,12,12,136,121,4,Train/4/00018_00007_00028.png
158,140,13,12,145,128,4,Train/4/00018_00007_00029.png
49,43,5,5,44,38,4,Train/4/00018_00008_00000.png
51,45,6,6,46,40,4,Train/4/00018_00008_00001.png
51,46,5,6,46,41,4,Train/4/00018_00008_00002.png
53,47,5,5,47,41,4,Train/4/00018_00008_00003.png
55,49,5,6,49,43,4,Train/4/00018_00008_00004.png
57,49,6,6,51,44,4,Train/4/00018_00008_00005.png
58,50,6,5,52,44,4,Train/4/00018_00008_00006.png
59,51,6,6,53,46,4,Train/4/00018_00008_00007.png
59,52,5,5,54,47,4,Train/4/00018_00008_00008.png
62,55,6,6,56,50,4,Train/4/00018_00008_00009.png
61,55,5,5,56,50,4,Train/4/00018_00008_00010.png
63,58,5,6,58,53,4,Train/4/00018_00008_00011.png
65,59,5,5,59,53,4,Train/4/00018_00008_00012.png
68,60,7,5,62,54,4,Train/4/00018_00008_00013.png
69,62,6,6,63,56,4,Train/4/00018_00008_00014.png
71,62,7,5,64,56,4,Train/4/00018_00008_00015.png
71,63,6,5,65,57,4,Train/4/00018_00008_00016.png
74,64,7,5,68,59,4,Train/4/00018_00008_00017.png
75,67,6,6,68,61,4,Train/4/00018_00008_00018.png
78,69,7,6,71,63,4,Train/4/00018_00008_00019.png
82,71,8,6,75,65,4,Train/4/00018_00008_00020.png
82,73,7,7,75,67,4,Train/4/00018_00008_00021.png
